관광지명,Group3,Group3_tag,group3_1,group3_1_tag,group3_2,group3_2_tag
카페희상,1,"['카페', '라떼', '식당', '동반', '음식', '아메리카노', '카페라떼', '바닐라']",1.0,"['카페', '식당', '음식', '라떼', '아메리카노', '카페라떼', '바닐라']",0.0,
캣츠앤독스,1,['동반'],0.0,,0.0,
커브커피스토어,1,"['카페', '식당', '동반', '음식']",1.0,"['카페', '식당', '음식']",0.0,
코기절미,1,"['카페', '관광지', '식당', '관광', '동반']",1.0,"['카페', '식당', '관광', '관광지']",0.0,"['관광', '관광지']"
코코메아,1,"['카페', '식당', '동반', '음식']",1.0,"['카페', '식당', '음식']",0.0,
코코몽 에코파크,1,"['실내', '관광지', '관광', '테마', '어린이']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '테마', '어린이']"
쿠키네,1,['동반'],0.0,,0.0,
쿠킹독,1,['동반'],0.0,,0.0,
탐라갈치,1,"['카페', '식당', '동반', '음식']",1.0,"['카페', '식당', '음식']",0.0,
테디베어뮤지엄제주,1,"['실내', '관광지', '관광', '동반', '무장애', '테마', '겨울', '안전']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '무장애', '테마']"
테이블앤데스크,1,"['카페', '식당', '동반', '음식']",1.0,"['카페', '식당', '음식']",0.0,
트라이브,1,"['카페', '식당', '동반', '음식']",1.0,"['카페', '식당', '음식']",0.0,
튼튼동물병원,1,['동반'],0.0,,0.0,
파더스가든,1,"['관광지', '관광', '동반', '테마']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '테마']"
펫마마스푸드,1,['동반'],0.0,,0.0,
펫소풍,1,['동반'],0.0,,0.0,
평대리멍석,1,"['카페', '식당', '동반', '음식']",1.0,"['카페', '식당', '음식']",0.0,
평대우유차,1,"['카페', '식당', '동반', '음식']",1.0,"['카페', '식당', '음식']",0.0,
푸르곤,1,"['카페', '식당', '동반', '음식', '아메리카노']",1.0,"['카페', '식당', '음식', '아메리카노']",0.0,
플라이오조,1,"['카페', '식당', '동반', '음식']",1.0,"['카페', '식당', '음식']",0.0,
플레이스엉물,1,"['카페', '식당', '동반', '음식']",1.0,"['카페', '식당', '음식']",0.0,
플레이커피랩,1,"['카페', '라떼', '식당', '동반']",1.0,"['카페', '식당', '라떼']",0.0,
하늘오름펜션,1,['동반'],0.0,,0.0,
하이제주호텔,1,"['동반', '안전']",0.0,,0.0,
한라동물종합병원,1,['동반'],0.0,,0.0,
한라마테우리,1,"['카페', '식당', '동반', '음식']",1.0,"['카페', '식당', '음식']",0.0,
한라산소갈비찜,1,"['카페', '식당', '동반', '어린이']",1.0,"['카페', '식당']",0.0,['어린이']
한림동물병원,1,['동반'],0.0,,0.0,
해맑은동물병원,1,['동반'],0.0,,0.0,
허브동산 미디어 파사드 (media facade),1,"['실내', '관광지', '관광', '테마']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '테마']"
협재해물라면오빠네,1,"['카페', '식당', '동반', '음식']",1.0,"['카페', '식당', '음식']",0.0,
호루의한끼,1,"['카페', '식당', '동반']",1.0,"['카페', '식당']",0.0,
황금빅버거,1,"['카페', '식당', '동반']",1.0,"['카페', '식당']",0.0,
휘닉스 아일랜드 제주,1,"['관광', '동반', '무장애', '어린이']",0.0,['관광'],1.0,"['관광', '무장애', '어린이']"
THE WE,1,['관광'],1.0,['관광'],1.0,['관광']
가시림,1,['카페'],1.0,['카페'],0.0,
간세공방,1,"['실내', '사계절']",0.0,,1.0,"['실내', '사계절']"
감귤박물관,1,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '문화', '겨울']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '무장애', '문화', '박물관', '미술']"
갓전시관[갓전수교육관],1,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '사계절']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '무장애', '박물관', '미술', '사계절']"
갤러리2 중선농원,1,"['실내', '카페', '관광지', '관광', '박물관', '미술', '문화', '사계절']",0.0,"['카페', '관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '문화', '박물관', '미술', '사계절']"
거인의 정원,1,"['실내', '카페', '관광지', '관광', '문화']",0.0,"['카페', '관광', '관광지']",1.0,"['관광', '관광지', '실내', '문화']"
고마워토토 아뜰리에,1,['음식'],1.0,['음식'],0.0,
그리스신화박물관 / 트릭아이미술관,1,"['실내', '관광지', '관광', '박물관', '무장애', '테마', '미술', '문화', '겨울']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '무장애', '문화', '테마', '박물관', '미술']"
금능석물원,1,"['실내', '관광지', '관광', '무장애', '테마', '안전']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '무장애', '테마']"
금룡사,1,"['실내', '관광', '문화', '사계절']",0.0,['관광'],1.0,"['관광', '실내', '문화', '사계절']"
김영수도서관,1,"['실내', '관광지', '관광', '문화']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '문화']"
김택화미술관,1,"['실내', '관광지', '관광', '미술', '문화']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '문화', '미술']"
김한미술관 & 카페3206,1,"['실내', '관광지', '관광', '박물관', '미술', '문화']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '문화', '박물관', '미술']"
꿈바당 어린이도서관,1,"['관광', '문화', '어린이']",0.0,['관광'],1.0,"['관광', '문화', '어린이']"
넥슨컴퓨터박물관,1,"['실내', '관광지', '관광', '박물관', '무장애', '테마', '문화', '겨울', '안전']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '무장애', '문화', '테마', '박물관']"
다이나믹메이즈,1,"['실내', '관광지', '관광', '테마', '어린이', '겨울', '안전']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '테마', '어린이']"
대유ATV수렵사격랜드,1,"['실내', '관광지', '관광']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내']"
라온주 실내체험동물원,1,"['실내', '관광지', '관광', '테마', '어린이']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '테마', '어린이']"
렛츠런팜제주,1,"['관광', '무장애', '테마', '어린이']",0.0,['관광'],1.0,"['관광', '무장애', '테마', '어린이']"
롯데호텔 브이스파,1,['겨울'],0.0,,0.0,
마녀의언덕,1,['라떼'],1.0,['라떼'],0.0,
목장카페 밭디,1,"['카페', '관광', '사계절']",1.0,"['카페', '관광']",1.0,"['관광', '사계절']"
무민랜드,1,"['실내', '관광지', '관광', '박물관', '테마', '미술', '문화', '어린이', '안전']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '문화', '테마', '박물관', '미술', '어린이']"
무비랜드왁스뮤지엄,1,"['실내', '관광지', '관광', '박물관']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '박물관']"
문화공간 양,1,"['실내', '관광지', '관광', '박물관', '미술', '문화', '사계절']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '문화', '박물관', '미술', '사계절']"
문화빳데리 충전소,1,"['실내', '관광지', '관광', '박물관', '미술', '사계절']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '박물관', '미술', '사계절']"
민속자연사박물관,1,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '문화', '겨울']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '무장애', '문화', '박물관', '미술']"
바이나흐튼 크리스마스 박물관,1,"['실내', '관광지', '관광', '박물관', '미술', '문화', '어린이', '겨울']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '문화', '박물관', '미술', '어린이']"
박물관은 살아있다,1,"['실내', '관광지', '관광', '박물관', '무장애', '테마', '문화', '사계절', '겨울']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '무장애', '문화', '테마', '박물관', '사계절']"
백년초농장박물관,1,"['실내', '관광지', '관광', '박물관', '테마', '문화']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '문화', '테마', '박물관']"
본초족욕,1,"['관광지', '관광', '안전']",1.0,"['관광', '관광지']",1.0,"['관광', '관광지']"
브레이브독스,1,"['카페', '음식']",1.0,"['카페', '음식']",0.0,
브릭캠퍼스,1,"['실내', '관광지', '관광', '테마', '어린이', '겨울']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '테마', '어린이']"
빛의 벙커,1,"['실내', '관광지', '관광', '미술', '문화', '안전']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '문화', '미술']"
빠우사,1,"['카페', '관광지', '관광', '음식']",1.0,"['카페', '음식', '관광', '관광지']",0.0,"['관광', '관광지']"
서귀포시립기당미술관,1,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '문화', '겨울']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '무장애', '문화', '박물관', '미술']"
서귀포예술의전당,1,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '문화', '사계절']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '무장애', '문화', '박물관', '미술', '사계절']"
서귀포의료원,1,['관광'],1.0,['관광'],1.0,['관광']
서귀포천문과학문화관,1,"['실내', '관광지', '관광', '박물관', '미술', '겨울']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '박물관', '미술']"
서복전시관,1,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '사계절']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '무장애', '박물관', '미술', '사계절']"
서부두명품횟집거리,1,"['관광지', '관광', '사계절']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '사계절']"
성김대건신부표착기념관,1,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '문화', '사계절']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '무장애', '문화', '박물관', '미술', '사계절']"
성클라라수도원 금악성당,1,"['실내', '사계절']",0.0,,1.0,"['실내', '사계절']"
세계자동차 & 피아노박물관,1,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '문화', '사계절', '안전']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '무장애', '문화', '박물관', '미술', '사계절']"
세계조가비박물관,1,"['실내', '관광지', '관광', '박물관', '미술', '문화', '사계절', '안전']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '문화', '박물관', '미술', '사계절']"
세리월드 테마파크,1,"['실내', '관광지', '관광', '테마', '어린이', '겨울']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '테마', '어린이']"
소라의성,1,"['실내', '카페', '관광지', '관광', '문화']",0.0,"['카페', '관광', '관광지']",1.0,"['관광', '관광지', '실내', '문화']"
소암기념관,1,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '사계절']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '무장애', '박물관', '미술', '사계절']"
솔담한방병원,1,"['관광', '무장애']",0.0,['관광'],1.0,"['관광', '무장애']"
수목원테마파크,1,"['실내', '관광지', '관광', '무장애', '테마', '어린이', '안전']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '무장애', '테마', '어린이']"
스위트몽키,1,"['실내', '관광지', '관광', '어린이']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '어린이']"
스위트호텔 아로마,1,['겨울'],0.0,,0.0,
신화워터파크,1,"['실내', '관광지', '관광', '무장애', '테마', '사계절', '어린이', '안전']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '무장애', '테마', '어린이', '사계절']"
썬플라워의원,1,['관광'],1.0,['관광'],1.0,['관광']
아라고나이트 고온천(디아넥스호텔),1,"['실내', '관광지', '관광', '겨울']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내']"
아라리오뮤지엄동문모텔1,1,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '문화', '겨울']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '무장애', '문화', '박물관', '미술']"
아라리오뮤지엄동문모텔2,1,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '문화', '사계절']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '무장애', '문화', '박물관', '미술', '사계절']"
아라리오뮤지엄탑동시네마,1,"['실내', '관광지', '관광', '박물관', '미술', '문화', '사계절']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '문화', '박물관', '미술', '사계절']"
아름다운피부과,1,['관광'],1.0,['관광'],1.0,['관광']
아이스뮤지엄,1,"['실내', '관광지', '관광', '테마', '사계절', '어린이']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '테마', '어린이', '사계절']"
아이존액트 볼링장,1,"['실내', '관광지', '관광', '사계절']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '사계절']"
아침한의원 ,1,['관광'],1.0,['관광'],1.0,['관광']
아쿠아플라넷 제주,1,"['실내', '관광지', '관광', '무장애', '테마', '사계절', '어린이', '안전']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '무장애', '테마', '어린이', '사계절']"
아프리카박물관,1,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '문화', '겨울', '안전']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '무장애', '문화', '박물관', '미술']"
앙데팡당,1,"['관광지', '관광']",1.0,"['관광', '관광지']",1.0,"['관광', '관광지']"
액티브파크,1,"['실내', '관광지', '관광', '무장애', '테마', '사계절', '어린이']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '무장애', '테마', '어린이', '사계절']"
약천사,1,"['실내', '관광', '문화']",0.0,['관광'],1.0,"['관광', '실내', '문화']"
예술공간 이아,1,['카페'],1.0,['카페'],0.0,
왈종미술관,1,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '문화', '겨울']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '무장애', '문화', '박물관', '미술']"
우포토 시네마 갤러리 카페,1,"['카페', '관광지', '관광']",1.0,"['카페', '관광', '관광지']",0.0,"['관광', '관광지']"
유민미술관,1,"['실내', '관광지', '관광', '박물관', '미술', '문화', '사계절']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '문화', '박물관', '미술', '사계절']"
유캠프,1,"['관광지', '관광']",1.0,"['관광', '관광지']",1.0,"['관광', '관광지']"
이랜드뮤지엄,1,"['실내', '관광지', '관광', '무장애', '테마', '사계절']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '무장애', '테마', '사계절']"
이편한치과,1,['관광'],1.0,['관광'],1.0,['관광']
점보빌리지,1,"['실내', '관광', '무장애', '테마', '사계절', '어린이']",0.0,['관광'],1.0,"['관광', '실내', '무장애', '테마', '어린이', '사계절']"
제원한의원,1,['관광'],1.0,['관광'],1.0,['관광']
제주 삼양동 유적,1,"['실내', '관광지', '관광', '무장애', '문화']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '무장애', '문화']"
제주교육박물관,1,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '문화', '사계절']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '무장애', '문화', '박물관', '미술', '사계절']"
제주국제공항,1,"['실내', '관광지', '관광', '무장애']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '무장애']"
제주국제예술센터,1,"['실내', '관광지', '관광', '박물관', '미술', '사계절']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '박물관', '미술', '사계절']"
제주국제평화센터,1,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '사계절']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '무장애', '박물관', '미술', '사계절']"
제주대학교병원,1,['관광'],1.0,['관광'],1.0,['관광']
제주도립김창열미술관,1,"['실내', '관광지', '관광', '박물관', '미술', '문화']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '문화', '박물관', '미술']"
제주문예회관,1,"['실내', '관광', '박물관', '미술', '문화', '사계절']",0.0,"['관광', '미술']",1.0,"['관광', '실내', '문화', '박물관', '미술', '사계절']"
제주미래교육연구원 과학탐구체험장,1,['어린이'],0.0,,1.0,['어린이']
제주별빛누리공원,1,"['실내', '관광지', '관광', '무장애', '테마', '어린이', '겨울']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '무장애', '테마', '어린이']"
제주아리랑 NEW 혼,1,"['실내', '관광지', '관광', '무장애', '문화']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '무장애', '문화']"
제주아세안홀,1,['문화'],0.0,,1.0,['문화']
제주아트서커스,1,"['실내', '관광지', '관광', '무장애', '테마', '어린이']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '무장애', '테마', '어린이']"
제주아트센터,1,"['실내', '관광지', '관광', '문화']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '문화']"
제주안전체험관,1,"['실내', '관광지', '관광', '테마', '어린이']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '테마', '어린이']"
제주양떼목장,1,"['카페', '관광지', '관광', '어린이']",1.0,"['카페', '관광', '관광지']",1.0,"['관광', '관광지', '어린이']"
제주오렌지,1,"['실내', '관광지', '관광', '어린이']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '어린이']"
제주용암수 홍보관,1,"['관광', '박물관', '미술']",0.0,"['관광', '미술']",1.0,"['관광', '박물관', '미술']"
제주우리병원,1,['관광'],1.0,['관광'],1.0,['관광']
제주일상식탁,1,['음식'],1.0,['음식'],0.0,
제주참숯가마찜질방,1,"['관광', '무장애']",0.0,['관광'],1.0,"['관광', '무장애']"
제주추사관,1,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '겨울']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '무장애', '박물관', '미술']"
제주한라병원,1,['관광'],1.0,['관광'],1.0,['관광']
제주항공우주박물관,1,"['실내', '관광지', '관광', '박물관', '미술', '문화', '겨울']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '문화', '박물관', '미술']"
제주항일기념관,1,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '겨울']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '무장애', '박물관', '미술']"
제주해양동물박물관,1,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '문화', '사계절', '어린이', '안전']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '무장애', '문화', '박물관', '미술', '어린이', '사계절']"
제주향토음식보전연구원,1,['음식'],1.0,['음식'],0.0,
조선한의원,1,['관광'],1.0,['관광'],1.0,['관광']
조안베어뮤지엄,1,"['실내', '관광지', '관광', '테마', '사계절', '어린이']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '테마', '어린이', '사계절']"
중앙병원,1,['관광'],1.0,['관광'],1.0,['관광']
청수성결교회,1,"['실내', '관광지', '관광', '문화']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '문화']"
초콜릿랜드,1,"['실내', '관광지', '관광', '테마', '사계절', '어린이', '겨울']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '테마', '어린이', '사계절']"
초콜릿박물관,1,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '문화', '겨울']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '무장애', '문화', '박물관', '미술']"
칠십리 음식특화거리  ,1,['음식'],1.0,['음식'],0.0,
카카오본사(구 스페이스닷원),1,"['실내', '관광지', '관광', '문화', '어린이']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '문화', '어린이']"
캐릭파크,1,"['실내', '관광지', '관광', '테마', '사계절', '어린이']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '테마', '어린이', '사계절']"
캔디원,1,"['실내', '관광지', '관광', '어린이']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '어린이']"
캘리그라피 오월,1,"['실내', '관광']",0.0,['관광'],1.0,"['관광', '실내']"
테디베어사파리 테지움,1,"['실내', '관광지', '관광', '무장애', '테마', '사계절', '어린이']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '무장애', '테마', '어린이', '사계절']"
토이파크,1,"['실내', '관광지', '관광', '무장애', '테마', '사계절', '어린이', '안전']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '무장애', '테마', '어린이', '사계절']"
통일관,1,"['실내', '관광지', '관광']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내']"
포레스트 사파리,1,"['테마', '어린이']",0.0,,1.0,"['테마', '어린이']"
포토갤러리 자연사랑미술관,1,"['실내', '관광지', '관광', '미술', '문화']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '문화', '미술']"
플레이박스VR,1,"['실내', '관광지', '관광', '테마', '사계절', '어린이']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '테마', '어린이', '사계절']"
피규어뮤지엄 제주,1,"['실내', '관광지', '관광', '테마', '어린이', '겨울']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '테마', '어린이']"
한국건강관리협회제주특별자치도부,1,['관광'],1.0,['관광'],1.0,['관광']
한국병원,1,['관광'],1.0,['관광'],1.0,['관광']
한국야구명예전당(야구박물관),1,"['실내', '관광지', '관광', '박물관', '미술', '문화']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '문화', '박물관', '미술']"
해녀박물관,1,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '문화', '어린이', '겨울']",0.0,"['관광', '관광지', '미술']",1.0,"['관광', '관광지', '실내', '무장애', '문화', '박물관', '미술', '어린이']"
해녀의 부엌 북촌점,1,['음식'],1.0,['음식'],0.0,
해녀의 태왁,1,"['관광', '무장애', '사계절', '어린이']",0.0,['관광'],1.0,"['관광', '무장애', '어린이', '사계절']"
해피맘하우스,1,"['실내', '관광지', '관광', '무장애']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '무장애']"
헌마공신 김만일기념관,1,"['관광지', '관광']",1.0,"['관광', '관광지']",1.0,"['관광', '관광지']"
헬로키티아일랜드,1,"['실내', '관광지', '관광', '무장애', '테마', '어린이', '겨울']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '무장애', '테마', '어린이']"
화조원,1,"['실내', '관광지', '관광', '어린이']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '실내', '어린이']"
훈데르트바서파크,1,"['관광지', '관광', '무장애', '테마', '문화']",0.0,"['관광', '관광지']",1.0,"['관광', '관광지', '무장애', '문화', '테마']"
