관광지명,Group5,Group5_tag,group5_1,group5_1_tag,group5_2,group5_2_tag
제주농업학교 옛터,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
제주대학교병원,1,['관광'],0.0,,0.0,
제주시 충혼묘지 4·3추모비(박진경 추도비),1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
제주아세안홀,1,['문화'],0.0,,0.0,
제주아트센터,1,"['문화', '관광', '화관', '제주시']",0.0,,1.0,['화관']
제주우리병원,1,['관광'],0.0,,0.0,
제주중앙성당,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
제주한라병원,1,['관광'],0.0,,0.0,
조선한의원,1,['관광'],0.0,,0.0,
조일구락부 옛터,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
조천비석거리,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
조천중학원 옛터,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
종남마을,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
주정공장(동척회사) 옛터,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
중문리 신사터,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
중앙병원,1,['관광'],0.0,,0.0,
진아영 할머니 집터,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
터진목 & 성산면 4·3희생자 위령비,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
통일관,1,"['관광', '역사', '유적']",0.0,,0.0,
평대리불턱,1,"['문화', '유적지', '역사', '유적']",0.0,,0.0,
평수포구,1,"['문화', '유적지', '역사', '유적', '포구', '해변']",1.0,"['포구', '해변']",0.0,['해변']
한국건강관리협회제주특별자치도부,1,['관광'],0.0,,0.0,
한국병원,1,['관광'],0.0,,0.0,
한남의숙터,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
한모살 (표선백사장),1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
현의합장묘역,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
협자연대,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
화북비석거리,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
화북환해장성,1,"['문화', '유적지', '관광', '역사', '유적', '화관']",0.0,,1.0,['화관']
법정사,1,"['유적지', '역사', '유적']",0.0,,0.0,
998서프 삼양,1,['제주시'],0.0,,0.0,
고내리 다락쉼터,1,['도로'],0.0,,0.0,
범서프,1,['제주시'],0.0,,0.0,
아일랜드 터프팅									,1,['제주시'],0.0,,0.0,
